Trial,Ping Duration,Distance (cm),Ping Time (us),Delay (us),Steps,Arduino ID,Sensor ID,Range (cm),Sensor length (cm),Color of sensor,Angle on XY plane,side a (cm),side b (cm),side c (cm),Angle on YZ plane,Sensor Configuration,Sensor Angle,Surface material,Surface Length (cm),Surface Width (cm)
11,13616,53,3063,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
12,13624,53,3063,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
13,13628,53,3063,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
14,13588,53,3035,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
15,13600,53,3039,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
16,13600,53,3035,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
17,13600,53,3039,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
18,13616,53,3063,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
19,13608,53,3035,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
20,13576,52,3011,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
21,13600,53,3035,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
22,13576,52,3011,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
23,13600,53,3035,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
24,13620,53,3063,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
25,13592,53,3035,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
26,13596,53,3039,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
27,13624,53,3063,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
28,13600,53,3047,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
29,13596,53,3035,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
30,13576,52,3019,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
31,13572,52,3015,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
32,13588,53,3035,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
33,13604,53,3039,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
34,13596,53,3039,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
35,13620,53,3059,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
36,13596,53,3035,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
37,13580,52,3019,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
38,13576,52,3015,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
39,13572,52,3015,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
40,13600,53,3035,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
41,13576,52,3011,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
42,13576,52,3019,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
43,13576,52,3019,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
44,13580,52,3019,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
45,13576,52,3015,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
46,13572,52,3015,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
47,13568,52,3011,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
48,13572,52,3015,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
49,13576,52,3019,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
50,13576,52,3015,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
51,13580,52,3011,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
52,13576,52,3019,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
53,13580,52,3015,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
54,13576,52,3011,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
55,13580,52,3015,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
56,13576,52,3019,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
57,13580,52,3015,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
58,13592,53,3035,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
59,13596,53,3035,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
60,13576,52,3015,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
61,13580,52,3015,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
62,13572,52,3019,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
63,13596,53,3039,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
64,13576,52,3015,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
65,13576,52,3011,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
66,13576,52,3015,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
67,13576,52,3011,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
68,13620,53,3063,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
69,13592,53,3039,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
70,13576,52,3015,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
71,13576,52,3019,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
72,13576,52,3015,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
73,13596,53,3039,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
74,13572,52,3015,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
75,13576,52,3011,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
76,13576,52,3015,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
77,13572,52,3015,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
78,13584,52,3015,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
79,13576,52,3015,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
80,13576,52,3007,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
81,13576,52,3011,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
82,13576,52,3019,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
83,13580,52,3019,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
84,13592,53,3035,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
85,13600,53,3039,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
86,13576,52,3019,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
87,13596,53,3035,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
88,13568,52,3011,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
89,13600,53,3039,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
90,13576,52,3019,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
91,13604,53,3043,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
92,13604,53,3039,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
93,13600,53,3039,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
94,13624,53,3063,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
95,13596,53,3039,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
96,13600,53,3039,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
97,13596,53,3035,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
98,13600,53,3039,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
99,13580,52,3019,10000,0,1,3,53,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
0,13372,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
1,13316,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
2,13296,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
3,13296,48,2743,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
4,13296,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
5,13296,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
6,13292,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
7,13296,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
8,13292,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
9,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
10,13292,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
11,13292,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
12,13292,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
13,13292,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
14,13296,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
15,13320,48,2767,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
16,13288,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
17,13300,48,2743,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
18,13296,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
19,13300,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
20,13296,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
21,13300,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
22,13296,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
23,13304,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
24,13296,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
25,13296,47,2731,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
26,13324,48,2759,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
27,13296,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
28,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
29,13296,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
30,13300,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
31,13296,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
32,13300,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
33,13296,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
34,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
35,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
36,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
37,13300,48,2743,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
38,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
39,13276,47,2711,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
40,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
41,13300,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
42,13300,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
43,13300,48,2743,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
44,13300,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
45,13296,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
46,13296,47,2731,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
47,13296,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
48,13300,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
49,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
50,13300,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
51,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
52,13300,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
53,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
54,13300,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
55,13296,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
56,13300,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
57,13296,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
58,13300,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
59,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
60,13300,47,2731,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
61,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
62,13300,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
63,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
64,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
65,13300,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
66,13296,47,2731,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
67,13300,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
68,13324,48,2759,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
69,13296,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
70,13300,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
71,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
72,13300,47,2731,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
73,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
74,13300,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
75,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
76,13300,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
77,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
78,13300,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
79,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
80,13300,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
81,13296,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
82,13320,48,2763,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
83,13324,48,2759,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
84,13300,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
85,13300,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
86,13300,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
87,13300,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
88,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
89,13300,48,2739,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
90,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
91,13320,48,2763,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
92,13324,48,2759,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
93,13320,48,2759,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
94,13300,47,2731,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
95,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
96,13300,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
97,13276,47,2711,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
98,13296,47,2735,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
99,13296,47,2731,10000,1310,1,3,48,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
0,13072,42,2439,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
1,13020,42,2427,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
2,12988,42,2431,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
3,12996,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
4,12996,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
5,12996,42,2431,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
6,13016,43,2455,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
7,13016,43,2459,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
8,12992,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
9,13016,43,2459,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
10,13020,43,2463,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
11,12988,42,2431,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
12,13008,43,2455,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
13,13024,43,2459,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
14,13020,43,2455,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
15,13020,43,2455,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
16,12988,42,2431,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
17,13024,43,2459,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
18,12996,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
19,13012,43,2459,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
20,12996,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
21,13020,43,2455,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
22,12996,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
23,12992,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
24,12996,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
25,13016,43,2455,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
26,12992,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
27,12996,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
28,12996,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
29,12984,42,2431,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
30,12996,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
31,12992,42,2431,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
32,12996,42,2431,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
33,12996,42,2427,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
34,13020,43,2455,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
35,12996,42,2431,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
36,12992,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
37,12992,42,2431,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
38,13020,43,2459,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
39,12988,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
40,12996,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
41,13016,43,2459,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
42,12996,42,2439,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
43,13016,43,2455,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
44,12992,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
45,12988,42,2431,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
46,12996,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
47,12992,42,2427,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
48,12996,42,2427,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
49,13012,43,2459,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
50,13020,43,2455,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
51,12996,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
52,13016,43,2459,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
53,13016,43,2451,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
54,12996,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
55,13016,43,2459,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
56,12992,42,2439,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
57,12996,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
58,13024,43,2463,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
59,12988,42,2431,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
60,13028,43,2459,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
61,13020,43,2455,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
62,13016,43,2455,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
63,12992,42,2439,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
64,12992,42,2431,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
65,12992,42,2427,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
66,12988,42,2431,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
67,12996,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
68,13024,43,2459,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
69,13020,43,2459,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
70,12992,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
71,13024,43,2459,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
72,13020,43,2455,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
73,13012,43,2459,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
74,13016,43,2459,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
75,13024,43,2459,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
76,12996,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
77,13000,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
78,13016,43,2459,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
79,13020,43,2459,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
80,12988,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
81,13020,43,2463,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
82,12996,42,2435,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
83,13008,43,2455,10000,2620,1,3,43,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
